groupId,artifactId,version,githubUrl
com.fasterxml.woodstox,woodstox-core,5.0.0,https://github.com/FasterXML/woodstox
com.epam.reportportal,service-api,5.3.1,https://github.com/reportportal/service-api/tree/master
com.epam.reportportal,service-api,4.3.10,https://github.com/reportportal/service-api/tree/master
com.github.junrar,junrar,0.7,git@github.com:junrar/junrar.git
com.github.jlangch,venice,0.4.0,http://github.com:jlangch/venice/tree/master
com.epam.reportportal,service-api,5.3.1,https://github.com/reportportal/service-api/tree/master
com.github.fracpete,vfsjfilechooser2,0.2.7,https://github.com/fracpete/vfsjfilechooser2
com.github.kevinsawicki,http-request,0.1,https://github.com/kevinsawicki/http-request
com.github.junrar,junrar,0.7,git@github.com:junrar/junrar.git
com.github.kfcfans,powerjob,1.0.0,https://github.com/KFCFans/OhMyScheduler
com.github.penggle,kaptcha,2.3.2,scm:git@github.com:penggle/kaptcha.git
com.glazedlists,glazedlists,1.11.0,https://github.com/glazedlists/glazedlists
com.github,hyavijava,1.0.0,https://github.com/hyavijava/hyavijava
com.github.samtools,htsjdk,1.128,git@github.com:samtools/htsjdk.git
com.github.pagehelper,pagehelper,3.5.0,git@github.com:pagehelper/Mybatis-PageHelper.git
com.github.tomakehurst,wiremock-jre8-standalone,2.21.0,https://tomakehurst@github.com/tomakehurst/wiremock.git
com.github.tomakehurst,wiremock-jre8,2.21.0,https://tomakehurst@github.com/tomakehurst/wiremock.git
com.google.cloud.tools,jib-core,0.1.0,https://github.com/GoogleContainerTools/jib
com.github.wxpay,wxpay-sdk,0.0.1,https://github.com/wxpay/WXPay-SDK-Java
com.h2database,h2,1.4.198,https://github.com/h2database/h2database
com.h2database,h2,1.4.198,https://github.com/h2database/h2database
com.hubspot.jinjava,jinjava,1.0.0,git@github.com:HubSpot/jinjava.git
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-parent,6.7.0,git@github.com:sebfz1/wicket-jquery-ui.git
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-parent,6.7.0,git@github.com:sebfz1/wicket-jquery-ui.git
com.hubspot.jinjava,jinjava,1.0.0,git@github.com:HubSpot/jinjava.git
com.ibeetl,beetl,2.2.5,https://github.com/javamonkey/beetl2.0.git
com.google.protobuf,protobuf-parent,3.0.0-beta-3,https://github.com/google/protobuf
com.googlecode.aviator,aviator,5.2.1,git@github.com:killme2008/aviator.git
com.graphql-java,graphql-java,1.2,https://github.com/andimarek/graphql-java
com.graphql-java,graphql-java,1.2,https://github.com/andimarek/graphql-java
com.graphql-java,graphql-java,1.2,https://github.com/andimarek/graphql-java
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jason-goodwin,authentikat-jwt_2.12,0.4.4,git@github.com:jasongoodwin/authentikat-jwt.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jayway.jsonpath,json-path,2.2.0,scm:git:git://github.com/jayway/JsonPath.git
com.liferay,com.liferay.sass.compiler.jsass,1.0.1,http://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.18,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.41,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.48,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.8,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.44,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.21-ga21,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.5,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.2,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.2,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.1,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.1,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.5,https://github.com/liferay/liferay-portal
com.liferay.portal,com.liferay.portal.kernel,1.0.0,http://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.5,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.67,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.94,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.50,https://github.com/liferay/liferay-portal
com.liferay,com.liferay.portal.tools.bundle.support,3.2.7,http://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.1.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.3.10.ep3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.1.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.4.13.u18,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.4.13.u4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.4.13.u44,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.linecorp.armeria,armeria-saml,0.69.0,https://github.com/line/armeria
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.microsoft.commondatamodel,objectmodel,1.0.6,http://github.com/Microsoft/CDM
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.mchange,c3p0,0.9.2-pre2-RELEASE,scm:git:git@github.com:swaldman/c3p0.git
com.mchange,c3p0,0.9.2-pre2-RELEASE,scm:git:git@github.com:swaldman/c3p0.git
com.microsoft.azure,msal4j,1.14.4-beta,https://github.com/AzureAD/microsoft-authentication-library-for-java
com.linecorp.armeria,armeria,1.12.0,https://github.com/line/armeria
com.linecorp.armeria,armeria,0.4.0.Final,scm:git:https://github.com/line/armeria.git
com.linecorp.armeria,armeria,0.50.0,https://github.com/line/armeria
com.linecorp.centraldogma,centraldogma-server,0.17.0,https://github.com/line/centraldogma
com.mapbox.mapboxsdk,mapbox-android-core,0.1.0,https://github.com/mapbox/mapbox-events-android
com.nablarch.framework,nablarch-fw-web,1.2.2,https://github.com/nablarch/workspace/tree/master
com.monitorjbl,xlsx-streamer,0.2.3,https://github.com/monitorjbl/excel-streaming-reader.git
com.ning,async-http-client,1.0.0,scm:git:git@github.com:ning/async-http-client.git
com.ning,async-http-client,1.0.0,scm:git:git@github.com:ning/async-http-client.git
com.neovisionaries,nv-websocket-client,1.0,git@github.com:TakahikoKawasaki/nv-websocket-client.git
com.netflix.conductor,conductor-core,0.0.4,https://github.com/Netflix/conductor.git
com.mysql,mysql-connector-j,8.0.31,https://github.com/mysql/mysql-connector-j
com.netflix.hollow,hollow,2.0.0,https://github.com/Netflix/hollow.git
com.nepxion,discovery,1.0.0,https://github.com/Nepxion/Discovery
com.nepxion,discovery,1.0.0,https://github.com/Nepxion/Discovery
com.netflix.priam,priam,1.1.20,scm:git:git@github.com:Netflix/Priam.git
com.netflix.genie,genie-web,0.20,scm:git:git@github.com:Netflix/genie.git
com.networknt,light-oauth2,1.2.4,https://github.com:networknt/light-oauth2.git
com.progsbase.libraries,JSON,0.3.7,https://github.com/InductiveComputerScience/JSON
com.predic8,soa-model-core,1.5.0,https://github.com/membrane/soa-model
com.predic8,soa-model-parent,1.5.4,https://github.com/membrane/soa-model
com.pubnub,pubnub-kotlin,4.0.0,https://github.com/pubnub/kotlin
com.rabbitmq.jms,rabbitmq-jms,1.4.7,https://github.com/rabbitmq/rabbitmq-jms-client
com.pubnub,pubnub,3.4,https://github.com/pubnub/java
com.softwaremill.akka-http-session,core_2.12,0.3.0,git@github.com/softwaremill/akka-http-session.git
com.softwaremill.akka-http-session,core_2.11,0.2.0,scm:git:git@github.com/softwaremill/akka-http-session.git
com.softwaremill.akka-http-session,core_2.12,0.3.0,git@github.com/softwaremill/akka-http-session.git
com.sparkjava,spark-core,1.0,scm:git:git@github.com:perwendel/spark.git
com.squareup,connect,2.0.2,https://github.com/square/connect-java-sdk/
com.softwaremill.akka-http-session,core_2.13,0.5.7,https://github.com/softwaremill/core
com.sparkjava,spark-core,1.0,scm:git:git@github.com:perwendel/spark.git
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.squareup.okio,okio-jvm,3.0.0-alpha.10,https://github.com/square/okio/
com.typesafe.akka,akka-stream-kafka,0.11-M1,git@github.com:akka/reactive-kafka.git
com.usthe.sureness,sureness-core,0.0.1,https://github.com/tomsun28/sureness
com.vaadin,vaadin-server,7.4.0,https://github.com/vaadin/vaadin
com.typesafe.akka,akka-actor_2.12,2.5.0,git://github.com/akka/akka.git
com.typesafe.play,play-ws_2.12,2.6.0-M1,https://github.com/playframework/playframework
com.webauthn4j,webauthn4j-spring-security-core,0.7.0.RELEASE,https://github.com/webauthn4j/webauthn4j-spring-security
com.typesafe.akka,akka-actor_2.11,2.5.0,git://github.com/akka/akka.git
com.typesafe.akka,akka-http-core_2.12,10.0.0-RC2,https://github.com/akka/akka-http
com.typesafe.akka,akka-http-core_2.12,10.0.0-RC2,https://github.com/akka/akka-http
com.typesafe.akka,akka-http-core_2.12,10.1.0,https://github.com/akka/akka-http
com.typesafe.akka,akka-http-core,3.0.0-RC1,https://github.com/akka/akka-http
com.typesafe.play,play_2.12,2.6.0-M1,https://github.com/playframework/playframework
com.typesafe.play,play_2.13,2.8.3,https://github.com/playframework/playframework
