data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,github_owner,github_repo
0,com.alibaba:dubbo,com.alibaba,dubbo,CVE-2021-30179,CRITICAL,True,2022-03-18T17:57:32Z,-302003009000,2.5.1,1345617370000,2012-08-22,2.6.8,1583800147000,2020-03-09,2.4.5,1345623243000,2012-08-22,2.6.12,GHSA-5mc7-m686-p6jg,CVE-2021-30179,http://code.alibabatech.com/svn/dubbo/trunk,,,,
0,com.alibaba:dubbo,com.alibaba,dubbo,CVE-2021-30181,CRITICAL,True,2022-03-18T17:57:04Z,-302002981000,2.5.1,1345617370000,2012-08-22,2.6.8,1583800147000,2020-03-09,2.4.5,1345623243000,2012-08-22,2.6.12,GHSA-qmfc-6www-fjqw,CVE-2021-30181,http://code.alibabatech.com/svn/dubbo/trunk,,,,
0,com.alibaba:dubbo,com.alibaba,dubbo,CVE-2022-24969,MODERATE,True,2022-06-10T00:00:56Z,-309196013000,2.5.1,1345617370000,2012-08-22,2.6.11,1631625355000,2021-09-14,2.4.5,1345623243000,2012-08-22,2.6.12,GHSA-gm48-83x4-84jg,CVE-2022-24969,http://code.alibabatech.com/svn/dubbo/trunk,,,,
0,com.alibaba:dubbo,com.alibaba,dubbo,CVE-2021-25641,CRITICAL,True,2022-03-18T17:56:08Z,-302002925000,2.5.1,1345617370000,2012-08-22,2.6.8,1583800147000,2020-03-09,2.4.5,1345623243000,2012-08-22,2.6.12,GHSA-v2rg-8cwr-75g8,CVE-2021-25641,http://code.alibabatech.com/svn/dubbo/trunk,,,,
0,com.baomidou:mybatis-plus,com.baomidou,mybatis-plus,CVE-2023-25330,CRITICAL,True,2023-04-05T15:30:24Z,-8324279000,1.0,1453882748000,2016-01-27,3.5.3,1672219645000,2022-12-28,3.5.3.1,1672384345000,2022-12-30,3.5.7,GHSA-32qq-m9fh-f74w,CVE-2023-25330,git@git.oschina.net:juapk/mybatis-plus.git,,,,
0,com.atlassian.connect:atlassian-connect-spring-boot,com.atlassian.connect,atlassian-connect-spring-boot,CVE-2021-26077,HIGH,True,2021-06-16T17:23:12Z,-7473147000,1.1.0,1477969858000,2016-10-31,2.1.4,1616629608000,2021-03-24,2.1.3,1616391045000,2021-03-21,5.1.1,GHSA-2x7v-w2mv-f3rx,CVE-2021-26077,https://bitbucket.org/atlassian/atlassian-connect-spring-boot,,,,
2,com.coravy.hudson.plugins.github:github,com.coravy.hudson.plugins.github,github,CVE-2018-1000600,HIGH,False,2022-05-13T01:48:38Z,78458048703,0.2,1274318715000,2010-05-19,0.1,1274318716000,2010-05-19,,,N/A,0.1,GHSA-6cvm-v6qj-hjq9,CVE-2018-1000600,https://hudson.dev.java.net/source/browse/hudson/hudson/plugins/github/tags/github-0.2,,,,
0,com.caucho:resin,com.caucho,resin,CVE-2021-44138,HIGH,True,2022-04-05T00:00:28Z,-101996825000,4.0.52,1546502521000,2019-01-03,4.0.53,1546950294000,2019-01-08,4.0.59,1547120003000,2019-01-10,4.0.66,GHSA-4w2q-9hp2-vxj5,CVE-2021-44138,svn://svn.caucho.com/home/svn/svnroot/resin/trunk,,,,
2,com.coravy.hudson.plugins.github:github,com.coravy.hudson.plugins.github,github,CVE-2018-1000183,MODERATE,False,2022-05-14T03:13:13Z,78366573703,0.2,1274318715000,2010-05-19,0.1,1274318716000,2010-05-19,,,N/A,0.1,GHSA-v7g7-cmxx-wxw9,CVE-2018-1000183,https://hudson.dev.java.net/source/browse/hudson/hudson/plugins/github/tags/github-0.2,,,,
2,com.coravy.hudson.plugins.github:github,com.coravy.hudson.plugins.github,github,CVE-2018-1000184,MODERATE,False,2022-05-14T03:13:13Z,78366573703,0.2,1274318715000,2010-05-19,0.1,1274318716000,2010-05-19,,,N/A,0.1,GHSA-gh85-mq87-r7v3,CVE-2018-1000184,https://hudson.dev.java.net/source/browse/hudson/hudson/plugins/github/tags/github-0.2,,,,
2,com.coravy.hudson.plugins.github:github,com.coravy.hudson.plugins.github,github,CVE-2023-46650,HIGH,False,2023-10-25T18:32:25Z,32605821703,0.2,1274318715000,2010-05-19,0.1,1274318716000,2010-05-19,,,N/A,0.1,GHSA-mv77-fj63-q5w8,CVE-2023-46650,https://hudson.dev.java.net/source/browse/hudson/hudson/plugins/github/tags/github-0.2,,,,
2,com.coravy.hudson.plugins.github:github,com.coravy.hudson.plugins.github,github,CVE-2022-36885,LOW,False,2022-07-28T00:00:43Z,71898123703,0.2,1274318715000,2010-05-19,0.1,1274318716000,2010-05-19,,,N/A,0.1,GHSA-mxcc-7h5m-x57r,CVE-2022-36885,https://hudson.dev.java.net/source/browse/hudson/hudson/plugins/github/tags/github-0.2,,,,
0,com.caverock:androidsvg,com.caverock,androidsvg,CVE-2017-1000498,HIGH,True,2018-10-19T16:50:33Z,-5954412000,1.1.182,1363534563000,2013-03-17,1.2.2-beta-1,1402903635000,2014-06-16,1.3,1534013421000,2018-08-11,1.4,GHSA-g556-x5vx-qh59,CVE-2017-1000498,http://code.google.com/p/androidsvg/,,,,
2,com.ds.tools.hudson:crowd,com.ds.tools.hudson,crowd,CVE-2019-1003097,MODERATE,False,2022-05-13T01:25:16Z,78459467030,1.1,1274316869000,2010-05-19,1.0,1274316878000,2010-05-19,,,N/A,1.0,GHSA-r5jr-82x4-r6j7,CVE-2019-1003097,https://hudson.dev.java.net/source/browse/hudson/tags/crowd-1.1,,,,
1,com.esotericsoftware.yamlbeans:yamlbeans,com.esotericsoftware.yamlbeans,yamlbeans,CVE-2023-24620,MODERATE,True,2023-08-25T21:30:48Z,8105747000,1.06,1358544785000,2013-01-18,1.15,1597283803000,2020-08-12,1.17,1701104795000,2023-11-27,1.17,GHSA-vj49-j7rc-h54f,CVE-2023-24620,http://code.google.com/p/yamlbeans/source/browse/#svn%2Ftags%2F1.06,,,,
1,com.esotericsoftware.yamlbeans:yamlbeans,com.esotericsoftware.yamlbeans,yamlbeans,CVE-2023-24621,HIGH,True,2023-08-25T21:30:47Z,8105748000,1.06,1358544785000,2013-01-18,1.15,1597283803000,2020-08-12,1.17,1701104795000,2023-11-27,1.17,GHSA-jm7r-4pg6-gf26,CVE-2023-24621,http://code.google.com/p/yamlbeans/source/browse/#svn%2Ftags%2F1.06,,,,
0,com.hazelcast:hazelcast,com.hazelcast,hazelcast,CVE-2023-45859,HIGH,True,2024-02-27T21:54:15Z,-95494362000,1.5,1235775624000,2009-02-27,5.3.4,1697821406000,2023-10-20,4.2-BETA-1,1613576493000,2021-02-17,5.5.0,GHSA-xh6m-7cr7-xx66,CVE-2023-45859,http://hazelcast.googlecode.com/svn/trunk,,,,
0,com.hazelcast:hazelcast,com.hazelcast,hazelcast,CVE-2022-36437,CRITICAL,True,2022-12-27T14:40:39Z,-99200830000,1.5,1235775624000,2009-02-27,5.1.2,1655117061000,2022-06-13,4.0-BETA-1,1572951209000,2019-11-05,5.5.0,GHSA-c5hg-mr8r-f6jp,CVE-2022-36437,http://hazelcast.googlecode.com/svn/trunk,,,,
0,com.hazelcast:hazelcast,com.hazelcast,hazelcast,CVE-2016-10750,HIGH,True,2022-05-24T16:46:09Z,-113109758000,1.5,1235775624000,2009-02-27,3.10.7,1582204999000,2020-02-20,3.11,1540301011000,2018-10-23,5.5.0,GHSA-jv65-pf7v-f7p8,CVE-2016-10750,http://hazelcast.googlecode.com/svn/trunk,,,,
0,com.hazelcast:hazelcast,com.hazelcast,hazelcast,CVE-2023-33264,MODERATE,True,2023-05-22T03:30:16Z,-315997000,1.5,1235775624000,2009-02-27,5.0.5,1687958725000,2023-06-28,5.3.0,1684410219000,2023-05-18,5.5.0,GHSA-5gj6-62g7-vmgf,CVE-2023-33264,http://hazelcast.googlecode.com/svn/trunk,,,,
0,com.hazelcast:hazelcast,com.hazelcast,hazelcast,CVE-2023-45860,MODERATE,True,2024-02-16T23:14:45Z,-46952359000,1.5,1235775624000,2009-02-27,5.3.4,1697821406000,2023-10-20,5.2-BETA-1,1661172926000,2022-08-22,5.5.0,GHSA-8h4x-xvjp-vf99,CVE-2023-45860,http://hazelcast.googlecode.com/svn/trunk,,,,
0,com.hazelcast:hazelcast,com.hazelcast,hazelcast,CVE-2023-33265,HIGH,True,2023-07-19T22:08:40Z,-47735660000,1.5,1235775624000,2009-02-27,4.2.8,1685354082000,2023-05-29,5.1-BETA-1,1642068860000,2022-01-13,5.5.0,GHSA-c5vj-wp4v-mmvx,CVE-2023-33265,http://hazelcast.googlecode.com/svn/trunk,,,,
0,com.google.gerrit:gerrit-plugin-api,com.google.gerrit,gerrit-plugin-api,CVE-2020-8920,LOW,True,2022-05-24T17:35:58Z,-146524265000,2.9-rc1,1400618037000,2014-05-20,2.15.20,1605211848000,2020-11-12,2.15-rc0,1506889493000,2017-10-01,3.10.1,GHSA-g5q2-cxgq-h2rw,CVE-2020-8920,https://gerrit.googlesource.com/gerrit,,,,
0,com.h2database:h2,com.h2database,h2,CVE-2022-23221,CRITICAL,True,2022-01-21T23:07:39Z,-370127000,1.0.20061217,1166746468000,2006-12-21,2.0.206,1641329580000,2022-01-04,2.1.210,1642436332000,2022-01-17,2.3.232,GHSA-45hx-wfhj-473x,CVE-2022-23221,http://h2database.googlecode.com/svn/trunk,,,,
0,com.h2database:h2,com.h2database,h2,CVE-2021-42392,CRITICAL,True,2022-01-06T23:55:09Z,-183729000,1.1.100,1223122836000,2008-10-04,2.0.204,1640183767000,2021-12-22,2.0.206,1641329580000,2022-01-04,2.3.232,GHSA-h376-j262-vhq6,CVE-2021-42392,http://h2database.googlecode.com/svn/trunk,,,,
0,com.google.code.gson:gson,com.google.code.gson,gson,CVE-2022-25647,HIGH,True,2022-05-03T00:00:44Z,-15998444000,1.1,1218378571000,2008-08-10,2.8.8,1629475731000,2021-08-20,2.8.9,1635537600000,2021-10-29,2.11.0,GHSA-4jrv-ppp4-jm57,"CVE-2022-25647, SNYK-JAVA-COMGOOGLECODEGSON-1730327",http://google-gson.codegoogle.com/svn/trunk/,,,,
2,com.googlecode.guava-osgi:guava-osgi,com.googlecode.guava-osgi,guava-osgi,CGA-8223-gxg7-8cjf,MODERATE,False,2020-06-15T20:35:11Z,138611424326,3.0.0,1303459725000,2011-04-22,11.0.1,1328352123000,2012-02-04,,,N/A,11.0.1,GHSA-mvr2-9pj6-7w5j,"CGA-8223-gxg7-8cjf, CVE-2018-10237",http://guava-osgi.googlecode.com/svn/trunk/,,,,
0,com.googlecode.plist:dd-plist,com.googlecode.plist,dd-plist,CVE-2016-15026,HIGH,True,2023-02-20T12:30:18Z,-190675952000,1.0,1345981046000,2012-08-26,1.17,1486219990000,2017-02-04,1.18,1486220266000,2017-02-04,1.28,GHSA-4jx2-hvqw-93j9,CVE-2016-15026,http://code.google.com/p/plist/source/browse/tags/dd-plist-1.0,,,,
0,com.gradle:gradle-enterprise-maven-extension,com.gradle,gradle-enterprise-maven-extension,CVE-2020-15777,HIGH,True,2022-05-24T17:26:39Z,-57571449000,1.0,1551342097000,2019-02-28,1.5.3,1592852046000,2020-06-22,1.6,1595841750000,2020-07-27,1.22,GHSA-vp55-fhxx-vcx8,CVE-2020-15777,https://gradle.com,,,,
2,com.guicedee.services:commons-text,com.guicedee.services,commons-text,CVE-2022-42889,CRITICAL,False,2022-10-13T19:00:17Z,-91061478000,0.70.0.1-rc1,1572613842000,2019-11-01,1.2.2.1-jre17,1644508786000,2022-02-10,62,1574626139000,2019-11-24,1.2.2.1-jre17,GHSA-599f-7c49-w659,CVE-2022-42889,https://git-wip-us.apache.org/repos/asf?p=commons-text.git,,,,
0,com.google.protobuf:protobuf-java,com.google.protobuf,protobuf-java,CGA-m9x3-8pwv-rjh3,HIGH,True,2022-12-12T15:30:33Z,-75922524000,2.0.1,1223573876000,2008-10-09,3.18.3,1663194101000,2022-09-14,4.0.0-rc-1,1594936509000,2020-07-16,4.28.0,GHSA-g5ww-5jh7-63cx,"CGA-m9x3-8pwv-rjh3, CVE-2022-3509",http://code.google.com/p/protobuf/source/browse,,,,
2,com.google.protobuf:protobuf-java,com.google.protobuf,protobuf-java,CVE-2024-7254,HIGH,False,2024-09-19T16:06:03Z,-131825454000,2.0.1,1223573876000,2008-10-09,4.28.0,1724875739000,2024-08-28,4.0.0-rc-1,1594936509000,2020-07-16,4.28.0,GHSA-735f-pc8j-v9w8,CVE-2024-7254,http://code.google.com/p/protobuf/source/browse,,,,
0,com.google.protobuf:protobuf-java,com.google.protobuf,protobuf-java,CGA-h8j8-9v3w-chjj,HIGH,True,2022-01-07T22:31:44Z,-46658195000,2.0.1,1223573876000,2008-10-09,3.19.1,1635467543000,2021-10-28,4.0.0-rc-1,1594936509000,2020-07-16,4.28.0,GHSA-wrvw-hg22-4m67,"CGA-h8j8-9v3w-chjj, CVE-2021-22569",http://code.google.com/p/protobuf/source/browse,,,,
0,com.google.protobuf:protobuf-java,com.google.protobuf,protobuf-java,CGA-xp6q-2w42-9mfm,MODERATE,True,2022-10-04T22:17:15Z,-69985326000,2.0.1,1223573876000,2008-10-09,3.18.3,1663194101000,2022-09-14,4.0.0-rc-1,1594936509000,2020-07-16,4.28.0,GHSA-h4h5-3hr4-j3g2,"CGA-xp6q-2w42-9mfm, CVE-2022-3171",http://code.google.com/p/protobuf/source/browse,,,,
0,com.google.protobuf:protobuf-java,com.google.protobuf,protobuf-java,CGA-j63r-xcw7-ppw8,HIGH,True,2022-01-27T00:01:15Z,-48305166000,2.0.1,1223573876000,2008-10-09,3.15.0-rc-2,1613598417000,2021-02-17,4.0.0-rc-1,1594936509000,2020-07-16,4.28.0,GHSA-77rm-9x9h-xj3g,"CGA-j63r-xcw7-ppw8, CVE-2021-22570, PYSEC-2022-48",http://code.google.com/p/protobuf/source/browse,,,,
0,com.google.protobuf:protobuf-java,com.google.protobuf,protobuf-java,CGA-24m5-8f5h-34wq,HIGH,True,2022-12-12T15:30:33Z,-75922524000,2.0.1,1223573876000,2008-10-09,3.18.3,1663194101000,2022-09-14,4.0.0-rc-1,1594936509000,2020-07-16,4.28.0,GHSA-4gg5-vx3j-xwc7,"CGA-24m5-8f5h-34wq, CVE-2022-3510",http://code.google.com/p/protobuf/source/browse,,,,
0,com.itextpdf:itext7-core,com.itextpdf,itext7-core,CVE-2022-24196,MODERATE,True,2022-02-02T00:01:45Z,-10336239000,7.0.2,1487175581000,2017-02-15,7.1.17,1635165870000,2021-10-25,7.2.0,1633423866000,2021-10-05,8.0.5,GHSA-hhh6-cm2m-3fhc,CVE-2022-24196,ssh://git@git.itextsupport.com:7999/i7j/itextcore.git,,,,
0,com.itextpdf:itext7-core,com.itextpdf,itext7-core,CVE-2022-24198,MODERATE,True,2022-02-02T00:01:45Z,-10336239000,7.0.2,1487175581000,2017-02-15,7.1.18,1671005069000,2022-12-14,7.2.0,1633423866000,2021-10-05,8.0.5,GHSA-8c9h-4q7g-fp7h,CVE-2022-24198,ssh://git@git.itextsupport.com:7999/i7j/itextcore.git,,,,
0,com.itextpdf:itext7-core,com.itextpdf,itext7-core,CVE-2022-24197,MODERATE,True,2022-02-02T00:01:45Z,-10336239000,7.0.2,1487175581000,2017-02-15,7.1.17,1635165870000,2021-10-25,7.2.0,1633423866000,2021-10-05,8.0.5,GHSA-c32g-2mgr-cfq7,CVE-2022-24197,ssh://git@git.itextsupport.com:7999/i7j/itextcore.git,,,,
0,com.jamesmurty.utils:java-xmlbuilder,com.jamesmurty.utils,java-xmlbuilder,CVE-2014-125087,CRITICAL,True,2023-02-19T18:30:21Z,-172560644000,0.3,1278043472000,2010-07-01,1.1,1406031676000,2014-07-22,1.2,1504270777000,2017-09-01,1.3,GHSA-3vrc-rrpw-r5pw,CVE-2014-125087,http://java-xmlbuilder.googlecode.com/svn/tags/java-xmlbuilder-0.3,,,,
0,com.itextpdf:itext7-core,com.itextpdf,itext7-core,CVE-2021-43113,CRITICAL,True,2021-12-16T00:02:15Z,-6189069000,7.0.2,1487175581000,2017-02-15,7.1.16,1624867301000,2021-06-28,7.2.0,1633423866000,2021-10-05,8.0.5,GHSA-gv87-q66h-4277,CVE-2021-43113,ssh://git@git.itextsupport.com:7999/i7j/itextcore.git,,,,
1,com.itextpdf:itextpdf,com.itextpdf,itextpdf,CVE-2021-43113,CRITICAL,True,2021-12-16T00:02:15Z,6102368000,5.0.6,1304076522000,2011-04-29,5.5.13.2,1598601633000,2020-08-28,5.5.13.3,1645715303000,2022-02-24,5.5.13.4,GHSA-gv87-q66h-4277,CVE-2021-43113,http://itext.svn.sourceforge.net/viewvc/itext,,,,
0,com.itextpdf:itextpdf,com.itextpdf,itextpdf,CVE-2017-9096,HIGH,True,2022-05-13T01:14:24Z,-149336080000,5.0.6,1304076522000,2011-04-29,5.5.11,1490008391000,2017-03-20,5.5.12,1503068384000,2017-08-18,5.5.13.4,GHSA-86p9-x5pw-94qx,CVE-2017-9096,http://itext.svn.sourceforge.net/viewvc/itext,,,,
2,com.jflyfox:jflyfox_jfinal,com.jflyfox,jflyfox_jfinal,CVE-2022-30500,HIGH,False,2022-05-27T00:00:48Z,77255177003,1.8,1464494264000,2016-05-28,4.5.0,1493677678000,2017-05-01,,,N/A,4.5.0,GHSA-595x-hh6c-hfv8,CVE-2022-30500,git@git.oschina.net:flyfox/jflyfox_jfinal.git,,,,
2,com.jflyfox:jflyfox_jfinal,com.jflyfox,jflyfox_jfinal,CVE-2022-37199,CRITICAL,False,2022-08-24T00:00:29Z,69565596002,1.8,1464494264000,2016-05-28,4.5.0,1493677678000,2017-05-01,,,N/A,4.5.0,GHSA-5rf4-f24c-hpvh,CVE-2022-37199,git@git.oschina.net:flyfox/jflyfox_jfinal.git,,,,
2,com.jflyfox:jflyfox_jfinal,com.jflyfox,jflyfox_jfinal,CVE-2022-29648,MODERATE,False,2022-06-03T00:01:05Z,76650360003,1.8,1464494264000,2016-05-28,4.5.0,1493677678000,2017-05-01,,,N/A,4.5.0,GHSA-8rp2-j3vj-hgj4,CVE-2022-29648,git@git.oschina.net:flyfox/jflyfox_jfinal.git,,,,
2,com.jflyfox:jflyfox_jfinal,com.jflyfox,jflyfox_jfinal,CVE-2022-36527,MODERATE,False,2022-08-26T00:03:30Z,69392615003,1.8,1464494264000,2016-05-28,4.5.0,1493677678000,2017-05-01,,,N/A,4.5.0,GHSA-34j6-m83c-52x2,CVE-2022-36527,git@git.oschina.net:flyfox/jflyfox_jfinal.git,,,,
2,com.jflyfox:jflyfox_jfinal,com.jflyfox,jflyfox_jfinal,CVE-2022-37223,CRITICAL,False,2022-08-24T00:00:29Z,69565596003,1.8,1464494264000,2016-05-28,4.5.0,1493677678000,2017-05-01,,,N/A,4.5.0,GHSA-wv39-f3vx-3v6q,CVE-2022-37223,git@git.oschina.net:flyfox/jflyfox_jfinal.git,,,,
2,com.jflyfox:jflyfox_jfinal,com.jflyfox,jflyfox_jfinal,CVE-2023-30349,CRITICAL,False,2023-04-27T15:30:44Z,48255381003,1.8,1464494264000,2016-05-28,4.5.0,1493677678000,2017-05-01,,,N/A,4.5.0,GHSA-8qhm-ch8h-xgjr,CVE-2023-30349,git@git.oschina.net:flyfox/jflyfox_jfinal.git,,,,
2,com.liferay.portal:portal-impl,com.liferay.portal,portal-impl,CVE-2010-5327,HIGH,False,2022-05-17T03:05:00Z,-240002846000,6.0.2,1276283377000,2010-06-11,6.2.5,1452812529000,2016-01-14,7.0.0-nightly,1412753854000,2014-10-08,6.2.5,GHSA-97gm-mcv6-cphm,CVE-2010-5327,http://guest:guest@svn.liferay.com/repos/public/portal/trunk/portal-impl,,,,
2,com.kitfox.svg:svg-salamander,com.kitfox.svg,svg-salamander,CVE-2017-5617,HIGH,False,2018-10-19T16:51:25Z,190896984143,1.0,1162775192000,2006-11-05,1.0,1162775192000,2006-11-05,,,N/A,1.0,GHSA-h3wv-47xm-4mg6,CVE-2017-5617,scm:cvs:pserver:guest@cvs.dev.java.net:/cvs:svgsalamander,,,,
2,com.liferay.portal:portal-service,com.liferay.portal,portal-service,CVE-2010-5327,HIGH,False,2022-05-17T03:05:00Z,-240002831000,6.0.2,1276283456000,2010-06-11,6.2.5,1452812560000,2016-01-14,7.0.0-nightly,1412753869000,2014-10-08,6.2.5,GHSA-97gm-mcv6-cphm,CVE-2010-5327,http://guest:guest@svn.liferay.com/repos/public/portal/trunk/portal-service,,,,
0,com.manydesigns:portofino,com.manydesigns,portofino,CVE-2022-3952,HIGH,True,2022-11-11T19:00:31Z,-2385621000,4.1.beta5,1391439030000,2014-02-03,5.3.2,1652169793000,2022-05-10,5.3.3,1665807610000,2022-10-14,4.2.12,GHSA-925r-r6rp-2jj7,CVE-2022-3952,http://sourceforge.net/p/portofino/mercurial/,,,,
0,com.linecorp.armeria:armeria,com.linecorp.armeria,armeria,CVE-2023-38493,HIGH,True,2023-07-25T18:24:39Z,-18873000,0.4.0.Final,1447659927000,2015-11-16,1.24.2,1687930863000,2023-06-27,1.24.3,1690290606000,2023-07-25,1.30.0,GHSA-wvp2-9ppw-337j,CVE-2023-38493,${project.url},,,,
2,com.mtvi.plateng.hudson:ldapemail,com.mtvi.plateng.hudson,ldapemail,CVE-2019-10434,LOW,False,2022-05-24T16:57:28Z,77453450542,0.2,1274317037000,2010-05-19,0.1,1274317040000,2010-05-19,,,N/A,0.1,GHSA-53jw-4gwh-m8cm,CVE-2019-10434,https://hudson.dev.java.net/source/browse/hudson/hudson/plugins/ldapemail/tags/ldapemail-0.2,,,,
0,com.mikesamuel:json-sanitizer,com.mikesamuel,json-sanitizer,CVE-2021-23899,CRITICAL,True,2021-06-16T17:34:18Z,-13484544000,1.0,1404501792000,2014-07-04,1.2.1,1591578508000,2020-06-07,1.2.2,1610380314000,2021-01-11,1.2.3,GHSA-mm8j-9x84-m9cv,CVE-2021-23899,https://code.google.com/p/json-sanitizer/,,,,
0,com.mikesamuel:json-sanitizer,com.mikesamuel,json-sanitizer,CVE-2021-23900,HIGH,True,2021-05-13T22:31:32Z,-10564778000,1.0,1404501792000,2014-07-04,1.2.1,1591578508000,2020-06-07,1.2.2,1610380314000,2021-01-11,1.2.3,GHSA-8rf5-92jh-3vc9,CVE-2021-23900,https://code.google.com/p/json-sanitizer/,,,,
0,com.mikesamuel:json-sanitizer,com.mikesamuel,json-sanitizer,CVE-2020-13973,MODERATE,True,2022-02-10T23:04:13Z,-52955745000,1.0,1404501792000,2014-07-04,1.2.0,1500410397000,2017-07-18,1.2.1,1591578508000,2020-06-07,1.2.3,GHSA-g8jj-899q-8x3j,CVE-2020-13973,https://code.google.com/p/json-sanitizer/,,,,
0,com.opensymphony:xwork,com.opensymphony,xwork,CVE-2008-6504,MODERATE,True,2022-05-17T02:11:15Z,-428743303000,2.0.4,1184863014000,2007-07-19,2.0.5,1213371919000,2008-06-13,2.0.6,1224010172000,2008-10-14,2.1.3,GHSA-wxw2-2mx5-c5qf,CVE-2008-6504,https://svn.opensymphony.com/svn/xwork/branches/2.0,,,,
2,com.owlike:genson,com.owlike,genson,CVE-2023-34617,HIGH,False,2023-06-14T15:30:38Z,44108276580,0.9,1344798869000,2012-08-12,1.6,1564515499000,2019-07-30,,,N/A,1.6,GHSA-fj64-qprx-q7vq,CVE-2023-34617,http://genson.googlecode.com/git,,,,
