data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,github_owner,github_repo
0,com.clever-cloud:biscuit-java,com.clever-cloud,biscuit-java,CVE-2022-31053,CRITICAL,True,2022-06-17T00:38:03Z,-9032187000,0.2.1,1578491887000,2020-01-08,1.1.4,1641811411000,2022-01-10,2.0.0,1646394096000,2022-03-04,,GHSA-75rw-34q6-72cr,"CVE-2022-31053, GO-2022-0564, HSEC-2023-0002",git@github.com:clevercloud/biscuit-java.git,https://github.com/clevercloud/biscuit-java,https://api.github.com/repos/clevercloud/biscuit-java,clevercloud,biscuit-java
0,cn.hippo4j:hippo4j-all,cn.hippo4j,hippo4j-all,CVE-2023-27094,HIGH,True,2023-03-23T18:30:18Z,-11687017000,0.0.1,1637027142000,2021-11-15,1.4.3,1667723328000,2022-11-06,1.4.3-upgrade,1667909201000,2022-11-08,,GHSA-fvx4-8h2x-gm9q,CVE-2023-27094,git@github.com:acmenlt/dynamic-threadpool.git,https://github.com/acmenlt/dynamic-threadpool,https://api.github.com/repos/acmenlt/dynamic-threadpool,acmenlt,dynamic-threadpool
0,co.elastic.apm:apm-agent-parent,co.elastic.apm,apm-agent-parent,CVE-2021-37942,HIGH,True,2023-11-22T03:30:19Z,-62339198000,1.18.0,1599552121000,2020-09-08,1.26.2,1640882246000,2021-12-30,1.27.1,1638284621000,2021-11-30,,GHSA-5xqm-hc45-f2g2,CVE-2021-37942,https://github.com/elastic/apm-agent-java,https://github.com/elastic/apm-agent-java,https://api.github.com/repos/elastic/apm-agent-java,elastic,apm-agent-java
0,com.alibaba:fastjson,com.alibaba,fastjson,CVE-2022-25845,HIGH,True,2022-06-11T00:00:17Z,-165786514000,1.2.25,1489118569000,2017-03-09,1.2.67_noneautotype2,1663549590000,2022-09-18,1.1.41.sec01,1489119103000,2017-03-09,,GHSA-pv7h-hx5h-mgfj,CVE-2022-25845,https://github.com/alibaba/fastjson,https://github.com/alibaba/fastjson,https://api.github.com/repos/alibaba/fastjson,alibaba,fastjson
1,com.liferay:com.liferay.portal.tools.bundle.support,com.liferay,com.liferay.portal.tools.bundle.support,CVE-2018-1324,MODERATE,True,2019-03-14T15:41:12Z,139534525000,3.2.7,1542748711000,2018-11-20,3.7.3,1620145751000,2021-05-04,3.7.4,1692112597000,2023-08-15,,GHSA-h436-432x-8fvx,CVE-2018-1324,http://github.com/liferay/liferay-portal,https://github.com/liferay/liferay-portal,https://api.github.com/repos/liferay/liferay-portal,liferay,liferay-portal
0,com.adobe.cq:core.wcm.components.core,com.adobe.cq,core.wcm.components.core,CVE-2022-35697,MODERATE,True,2022-08-11T15:57:01Z,-617369000,2.2.0,1542894911000,2018-11-22,2.20.6,1657200564000,2022-07-07,2.20.8,1659616052000,2022-08-04,,GHSA-qcgc-6q86-7x2p,CVE-2022-35697,https://github.com/Adobe-Marketing-Cloud/aem-core-wcm-components/tree/master/bundles/core,https://github.com/Adobe-Marketing-Cloud/aem-core-wcm-components,https://api.github.com/repos/Adobe-Marketing-Cloud/aem-core-wcm-components,Adobe-Marketing-Cloud,aem-core-wcm-components
0,com.hubspot.jinjava:jinjava,com.hubspot.jinjava,jinjava,CVE-2018-18893,MODERATE,True,2019-01-04T17:43:36Z,-11046354000,1.0.0,1413297221000,2014-10-14,2.4.5,1534453144000,2018-08-16,2.4.6,1535577462000,2018-08-29,,GHSA-45r8-3495-x6rm,CVE-2018-18893,git@github.com:HubSpot/jinjava.git,https://github.com/HubSpot/jinjava,https://api.github.com/repos/HubSpot/jinjava,HubSpot,jinjava
1,com.github.wxpay:wxpay-sdk,com.github.wxpay,wxpay-sdk,CVE-2018-13439,HIGH,True,2022-05-14T03:00:29Z,80509105098,0.0.1,1480124328000,2016-11-25,0.0.3,1489645004000,2017-03-15,,,N/A,,GHSA-gqgv-2gp3-qqp3,CVE-2018-13439,https://github.com/wxpay/WXPay-SDK-Java,https://github.com/wxpay/WXPay-SDK-Java,https://api.github.com/repos/wxpay/WXPay-SDK-Java,wxpay,WXPay-SDK-Java
0,com.fastasyncworldedit:FastAsyncWorldEdit-Bukkit,com.fastasyncworldedit,FastAsyncWorldEdit-Bukkit,CVE-2023-35925,MODERATE,True,2023-06-22T20:00:36Z,-899527000,2.0.0,1642166003000,2022-01-14,2.6.2,1686129843000,2023-06-07,2.6.3,1686564509000,2023-06-12,,GHSA-whj9-m24x-qhhp,CVE-2023-35925,https://github.com/IntellectualSites/FastAsyncWorldEdit,https://github.com/IntellectualSites/FastAsyncWorldEdit,https://api.github.com/repos/IntellectualSites/FastAsyncWorldEdit,IntellectualSites,FastAsyncWorldEdit
0,ai.h2o:h2o-core,ai.h2o,h2o-core,CVE-2023-6038,CRITICAL,True,2023-11-16T18:30:31Z,-12872641000,0.1.3,1406865376000,2014-07-31,3.40.0.4,1682686607000,2023-04-28,3.42.0.1,1687286790000,2023-06-20,,GHSA-6mv8-95x5-xcq9,CVE-2023-6038,https://github.com/0xdata/h2o,https://github.com/0xdata/h2o,https://api.github.com/repos/0xdata/h2o,0xdata,h2o
1,com.github.penggle:kaptcha,com.github.penggle,kaptcha,CVE-2018-18531,CRITICAL,True,2018-10-23T16:08:56Z,192695398182,2.3.2,1431933614000,2015-05-18,2.3.2,1431933614000,2015-05-18,,,N/A,,GHSA-8q89-pwhh-7wfq,CVE-2018-18531,scm:git@github.com:penggle/kaptcha.git,https://github.com/penggle/kaptcha,https://api.github.com/repos/penggle/kaptcha,penggle,kaptcha
1,com.jayway.jsonpath:json-path,com.jayway.jsonpath,json-path,CVE-2023-51074,MODERATE,True,2023-12-27T21:31:01Z,2032434000,2.2.0,1456761901000,2016-02-29,2.8.0,1679831298000,2023-03-26,2.9.0,1705745095000,2024-01-20,,GHSA-pfh2-hfmq-phg5,CVE-2023-51074,scm:git:git://github.com/jayway/JsonPath.git,https://github.com/jayway/JsonPath,https://api.github.com/repos/jayway/JsonPath,jayway,JsonPath
0,com.amazon.redshift:redshift-jdbc42,com.amazon.redshift,redshift-jdbc42,BIT-postgresql-jdbc-driver-2024-1597,CRITICAL,True,2024-05-15T17:10:49Z,-65607000,2.0.0.3,1615242212000,2021-03-08,2.1.0.27,1715117453000,2024-05-07,2.1.0.28,1715727442000,2024-05-14,,GHSA-x3wm-hffr-chwm,"BIT-postgresql-jdbc-driver-2024-1597, CGA-5cmg-w6mr-wx73, CGA-pp92-9wg6-xwgx, CVE-2024-1597, CVE-2024-32888, GHSA-24rp-q3w6-vc56, GHSA-xfg6-62px-cxc2",https://github.com/aws/amazon-redshift-jdbc-driver,https://github.com/aws/amazon-redshift-jdbc-driver,https://api.github.com/repos/aws/amazon-redshift-jdbc-driver,aws,amazon-redshift-jdbc-driver
0,com.hubspot.jinjava:jinjava,com.hubspot.jinjava,jinjava,CVE-2020-12668,MODERATE,True,2022-02-09T00:33:56Z,-55759586000,1.0.0,1413297221000,2014-10-14,2.5.3,1583534198000,2020-03-06,2.5.4,1588607250000,2020-05-04,,GHSA-2hjr-fg6c-v2h6,CVE-2020-12668,git@github.com:HubSpot/jinjava.git,https://github.com/HubSpot/jinjava,https://api.github.com/repos/HubSpot/jinjava,HubSpot,jinjava
0,com.adobe.acs:acs-aem-commons,com.adobe.acs,acs-aem-commons,CVE-2021-21028,MODERATE,True,2021-05-13T22:31:14Z,-15139994000,4.6.0,1588346130000,2020-05-01,4.9.2,1605038663000,2020-11-10,4.10.0,1605805080000,2020-11-19,,GHSA-7r83-w6r8-fh6w,"CVE-2021-21028, CVE-2021-21043, GHSA-f92j-qf46-p6vm",https://github.com/Adobe-Consulting-Services/acs-aem-commons/tree/master,https://github.com/Adobe-Consulting-Services/acs-aem-commons,https://api.github.com/repos/Adobe-Consulting-Services/acs-aem-commons,Adobe-Consulting-Services,acs-aem-commons
0,com.fasterxml.jackson.datatype:jackson-datatype-jsr310,com.fasterxml.jackson.datatype,jackson-datatype-jsr310,CVE-2018-1000873,MODERATE,True,2018-12-21T17:46:54Z,-499227000,2.2.0-beta1,1366862225000,2013-04-24,2.9.7,1537326266000,2018-09-18,2.9.8,1544915187000,2018-12-15,,GHSA-h4x4-5qp2-wp46,CVE-2018-1000873,http://github.com/FasterXML/jackson-datatype-jsr310,https://github.com/FasterXML/jackson-datatype-jsr310,https://api.github.com/repos/FasterXML/jackson-datatype-jsr310,FasterXML,jackson-datatype-jsr310
