groupId,artifactId,version,githubUrl
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.6.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.4.0-rc1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.7.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.7.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.7.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.0.0-RC1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.7.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.7.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.7.0,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.9.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.core,jackson-databind,2.10.0.pr1,http://github.com/FasterXML/jackson-databind
com.fasterxml.jackson.dataformat,jackson-dataformats-text,2.9.0.pr2,http://github.com/FasterXML/jackson-dataformats-text
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.2.0-beta1,http://github.com/FasterXML/jackson-datatype-jsr310
com.fasterxml.jackson.dataformat,jackson-dataformat-xml,2.0.0-RC1,http://github.com/FasterXML/jackson-xml-databind
com.fasterxml.jackson.dataformat,jackson-dataformat-xml,2.0.0-RC1,http://github.com/FasterXML/jackson-xml-databind
com.fastasyncworldedit,FastAsyncWorldEdit-Core,2.0.0,https://github.com/IntellectualSites/FastAsyncWorldEdit
com.fasterxml.util,java-merge-sort,0.6.0,http://github.com/cowtowncoder/java-merge-sort
com.github.jlangch,venice,0.4.0,http://github.com:jlangch/venice/tree/master
com.github.junrar,junrar,0.7,git@github.com:junrar/junrar.git
com.github.junrar,junrar,0.7,git@github.com:junrar/junrar.git
com.github.samtools,htsjdk,1.128,git@github.com:samtools/htsjdk.git
com.github.kfcfans,powerjob,1.0.0,https://github.com/KFCFans/OhMyScheduler
com.github.kevinsawicki,http-request,0.1,https://github.com/kevinsawicki/http-request
com.github.fracpete,vfsjfilechooser2,0.2.7,https://github.com/fracpete/vfsjfilechooser2
com.github.pagehelper,pagehelper,3.5.0,git@github.com:pagehelper/Mybatis-PageHelper.git
com.github.penggle,kaptcha,2.3.2,scm:git@github.com:penggle/kaptcha.git
com.github.seancfoley,ipaddress,2.0.0,https://github.com/seancfoley/IPAddress/tree/master
com.github.wxpay,wxpay-sdk,0.0.1,https://github.com/wxpay/WXPay-SDK-Java
com.github.tomakehurst,wiremock-jre8-standalone,2.21.0,https://tomakehurst@github.com/tomakehurst/wiremock.git
com.github.tomakehurst,wiremock-jre8,2.21.0,https://tomakehurst@github.com/tomakehurst/wiremock.git
com.github,hyavijava,1.0.0,https://github.com/hyavijava/hyavijava
com.glazedlists,glazedlists,1.11.0,https://github.com/glazedlists/glazedlists
com.google.cloud.tools,jib-core,0.1.0,https://github.com/GoogleContainerTools/jib
com.googlecode.aviator,aviator,5.2.1,git@github.com:killme2008/aviator.git
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-parent,6.7.0,git@github.com:sebfz1/wicket-jquery-ui.git
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-parent,6.7.0,git@github.com:sebfz1/wicket-jquery-ui.git
com.google.protobuf,protobuf-parent,3.0.0-beta-3,https://github.com/google/protobuf
com.graphql-java,graphql-java,1.2,https://github.com/andimarek/graphql-java
com.graphql-java,graphql-java,1.2,https://github.com/andimarek/graphql-java
com.graphql-java,graphql-java,1.2,https://github.com/andimarek/graphql-java
com.h2database,h2,1.4.198,https://github.com/h2database/h2database
com.h2database,h2,1.4.198,https://github.com/h2database/h2database
com.hubspot.jinjava,jinjava,1.0.0,git@github.com:HubSpot/jinjava.git
com.hubspot.jinjava,jinjava,1.0.0,git@github.com:HubSpot/jinjava.git
com.ibeetl,beetl,2.2.5,https://github.com/javamonkey/beetl2.0.git
com.jason-goodwin,authentikat-jwt_2.12,0.4.4,git@github.com:jasongoodwin/authentikat-jwt.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jsoniter,jsoniter,0.9.1,http://github.com/json-iterator/java/tree/master
com.jayway.jsonpath,json-path,2.2.0,scm:git:git://github.com/jayway/JsonPath.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.jfinal,jfinal,1.4.0,git@github.com:jfinal/jfinal.git
com.liferay,com.liferay.portal.tools.bundle.support,3.2.7,http://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.1.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.1.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.3.10.ep3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.4.13.u4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.4.13.u18,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.4.13.u44,https://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay,com.liferay.sass.compiler.jsass,1.0.1,http://github.com/liferay/liferay-portal
com.liferay.portal,com.liferay.portal.kernel,1.0.0,http://github.com/liferay/liferay-portal
com.liferay.portal,release.dxp.bom,7.2.10,https://github.com/liferay/liferay-portal-ee
com.liferay.portal,release.portal.bom,7.3.3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.18,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.48,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.41,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.8,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.21-ga21,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.44,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.5,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.2,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.1,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.3,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.2,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.1,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.1.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.2.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.4,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.5,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.5,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.3.0,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.67,https://github.com/liferay/liferay-portal
com.liferay.portal,release.portal.bom,7.4.3.94,https://github.com/liferay/liferay-portal
com.linecorp.centraldogma,centraldogma-server-auth-saml,0.33.0,https://github.com/line/centraldogma
com.linecorp.armeria,armeria-saml,0.69.0,https://github.com/line/armeria
com.liferay.portal,release.portal.bom,7.4.3.50,https://github.com/liferay/liferay-portal
com.linecorp.armeria,armeria,0.4.0.Final,scm:git:https://github.com/line/armeria.git
com.linecorp.armeria,armeria,1.12.0,https://github.com/line/armeria
com.linecorp.armeria,armeria,0.50.0,https://github.com/line/armeria
com.mchange,c3p0,0.9.2-pre2-RELEASE,scm:git:git@github.com:swaldman/c3p0.git
com.mchange,c3p0,0.9.2-pre2-RELEASE,scm:git:git@github.com:swaldman/c3p0.git
com.microsoft.commondatamodel,objectmodel,1.0.6,http://github.com/Microsoft/CDM
com.linecorp.centraldogma,centraldogma-server,0.17.0,https://github.com/line/centraldogma
com.mapbox.mapboxsdk,mapbox-android-core,0.1.0,https://github.com/mapbox/mapbox-events-android
com.linecorp.centraldogma,centraldogma-server,0.17.0,https://github.com/line/centraldogma
com.monitorjbl,xlsx-streamer,0.2.3,https://github.com/monitorjbl/excel-streaming-reader.git
com.microsoft.azure,msal4j,1.14.4-beta,https://github.com/AzureAD/microsoft-authentication-library-for-java
com.nablarch.framework,nablarch-fw-web,1.2.2,https://github.com/nablarch/workspace/tree/master
com.neovisionaries,nv-websocket-client,1.0,git@github.com:TakahikoKawasaki/nv-websocket-client.git
com.netflix.genie,genie-web,0.20,scm:git:git@github.com:Netflix/genie.git
com.nepxion,discovery,1.0.0,https://github.com/Nepxion/Discovery
com.nepxion,discovery,1.0.0,https://github.com/Nepxion/Discovery
com.netflix.hollow,hollow,2.0.0,https://github.com/Netflix/hollow.git
com.networknt,light-oauth2,1.2.4,https://github.com:networknt/light-oauth2.git
com.netflix.priam,priam,1.1.20,scm:git:git@github.com:Netflix/Priam.git
com.netflix.conductor,conductor-core,0.0.4,https://github.com/Netflix/conductor.git
com.mysql,mysql-connector-j,8.0.31,https://github.com/mysql/mysql-connector-j
com.ning,async-http-client,1.0.0,scm:git:git@github.com:ning/async-http-client.git
com.ning,async-http-client,1.0.0,scm:git:git@github.com:ning/async-http-client.git
com.pubnub,pubnub-kotlin,4.0.0,https://github.com/pubnub/kotlin
com.predic8,soa-model-parent,1.5.4,https://github.com/membrane/soa-model
com.progsbase.libraries,JSON,0.3.7,https://github.com/InductiveComputerScience/JSON
com.predic8,soa-model-core,1.5.0,https://github.com/membrane/soa-model
com.pubnub,pubnub,3.4,https://github.com/pubnub/java
com.rabbitmq.jms,rabbitmq-jms,1.4.7,https://github.com/rabbitmq/rabbitmq-jms-client
com.schibsted.security,strongbox-sdk,0.4.0,https://github.com/schibsted/strongbox
com.softwaremill.akka-http-session,core_2.11,0.2.0,scm:git:git@github.com/softwaremill/akka-http-session.git
com.softwaremill.akka-http-session,core_2.12,0.3.0,git@github.com/softwaremill/akka-http-session.git
com.softwaremill.akka-http-session,core_2.12,0.3.0,git@github.com/softwaremill/akka-http-session.git
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.softwaremill.akka-http-session,core_2.13,0.5.7,https://github.com/softwaremill/core
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,2.0,http://github.com/hudson/gerrit-trigger-plugin
com.squareup,connect,2.0.2,https://github.com/square/connect-java-sdk/
com.squareup.okio,okio-jvm,3.0.0-alpha.10,https://github.com/square/okio/
com.sparkjava,spark-core,1.0,scm:git:git@github.com:perwendel/spark.git
com.sparkjava,spark-core,1.0,scm:git:git@github.com:perwendel/spark.git
com.tencyle.fixes,org.codehaus.jettison--jettison,1.1-tencyle-2.1.0,https://github.com/tencyle-fixes/jettison/tree/backport-jettison-1.1
com.upokecenter,cbor,0.23.0,https://github.com/peteroupc/CBOR
com.upokecenter,cbor,4.0.0,https://github.com/peteroupc/CBOR-Java
